2873,8,Grout discoloration,Grout discoloration,TRUE,FALSE,CHECK_BOX,[],393,
2872,9,Grout damaged or gone,Grout damaged or gone,TRUE,FALSE,CHECK_BOX,[],393,
2875,7,Grout has mold/mildew,Grout has mold/mildew,TRUE,FALSE,CHECK_BOX,[],393,
2877,13,Grout needs cleaned,Grout needs cleaned,TRUE,FALSE,CHECK_BOX,[],34,
2879,14,Grout needs sealed,Grout needs sealed,TRUE,FALSE,CHECK_BOX,[],34,
6806,12,Want to change grout color,Want to change grout color,TRUE,FALSE,CHECK_BOX,[],393,
930,4,Backsplash,Backsplash,TRUE,FALSE,CHECK_BOX,[],394,
6736,6,Wall,Wall,TRUE,FALSE,CHECK_BOX,[],394,
200880,1,Install or replace countertop,Install or replace countertop,TRUE,FALSE,RADIO_ONEPER_LINE,[],38,
200881,2,Repair existing countertop,Repair existing countertop,TRUE,FALSE,RADIO_ONEPER_LINE,[],38,
200891,2,Marble,Marble,TRUE,FALSE,CHECK_BOX,[],40,
8031,6,Want recommendation,Want recommendation,TRUE,FALSE,CHECK_BOX,[],877,
1633,2,Cooktop cutouts,Cooktop cutouts,TRUE,FALSE,CHECK_BOX,[],41,
1770,3,Custom shape,Custom shape,TRUE,FALSE,CHECK_BOX,[],41,
5005,4,Radius corners,Radius corners,TRUE,FALSE,CHECK_BOX,[],41,
200892,5,New sink,New sink,TRUE,FALSE,CHECK_BOX,[],41,
1693,6,Cracked grout,Cracked grout,TRUE,FALSE,CHECK_BOX,[],42,
4070,7,Need polishing,Need polishing,TRUE,FALSE,CHECK_BOX,[],42,
4098,8,Needs cleaning,Needs cleaning,TRUE,FALSE,CHECK_BOX,[],42,
4113,9,Needs sealing,Needs sealing,TRUE,FALSE,CHECK_BOX,[],42,
2500,6,Flagstone,Flagstone,TRUE,FALSE,RADIO_BUTTON,[],43,
9816,5,Unsure,Unsure,TRUE,FALSE,DROP_LIST,[],865,
4380,1,One solid piece of stone,One solid piece of stone,TRUE,FALSE,RADIO_BUTTON,[],44,
6107,2,Stone tiles,Stone tiles,TRUE,FALSE,RADIO_BUTTON,[],44,
20471,1,Free-standing shower,Free-standing shower,TRUE,FALSE,RADIO_BUTTON,[],45,
20472,2,Steam shower,Steam shower,TRUE,FALSE,RADIO_BUTTON,[],45,
20473,3,Shower / tub combo,Shower / tub combo,TRUE,FALSE,RADIO_BUTTON,[],45,
20474,1,Dual shower,Dual shower,TRUE,FALSE,CHECK_BOX,[],1229,
20475,1,Replace or move existing shower,Replace or move existing shower,TRUE,FALSE,RADIO_ONEPER_LINE,[],46,
20476,2,Install a new shower (No existing shower),Install a new shower (No existing shower),TRUE,FALSE,RADIO_ONEPER_LINE,[],46,
20477,1,Yes - I plan to install new plumbing fixtures,Yes - I plan to install new plumbing fixtures,TRUE,FALSE,RADIO_ONEPER_LINE,[],47,
20478,2,No - I do not plan to install new plumbing fixtures,No - I do not plan to install new plumbing fixtures,TRUE,FALSE,RADIO_ONEPER_LINE,[],47,
20479,1,Yes - I plan to install new tile,Yes - I plan to install new tile,TRUE,FALSE,RADIO_ONEPER_LINE,[],48,
20480,2,No - I do not plan to install new tile,No - I do not plan to install new tile,TRUE,FALSE,RADIO_ONEPER_LINE,[],48,
4383,1,One story,One story,TRUE,FALSE,DROP_LIST,[],1265,
6557,2,Two stories,Two stories,TRUE,FALSE,DROP_LIST,[],1265,
6339,3,Three stories or more,Three stories or more,TRUE,FALSE,DROP_LIST,[],1265,
6921,2,Waterproofing,Waterproofing,TRUE,FALSE,CHECK_BOX,[],548,
10011,1,1,1,TRUE,FALSE,DROP_LIST,[],296,
10012,2,2,2,TRUE,FALSE,DROP_LIST,[],296,
10013,3,3,3,TRUE,FALSE,DROP_LIST,[],296,
473,4,4 or more,4 or more,TRUE,FALSE,DROP_LIST,[],296,
6036,1,Standard,Standard,TRUE,FALSE,CHECK_BOX,[],58,
203895,2,Draft Increasing,Draft Increasing,TRUE,FALSE,CHECK_BOX,[],58,
203896,3,Integral Damper Mechanism,Integral Damper Mechanism,TRUE,FALSE,CHECK_BOX,[],58,
203897,4,Single Flue,Single Flue,TRUE,FALSE,CHECK_BOX,[],58,
203898,5,Band-Around Brick,Band-Around Brick,TRUE,FALSE,CHECK_BOX,[],58,
203899,6,Top Mount,Top Mount,TRUE,FALSE,CHECK_BOX,[],58,
1747,8,Custom,Custom,TRUE,FALSE,CHECK_BOX,[],1179,
200674,1,Build or replace a deck,Build or replace a deck,TRUE,FALSE,RADIO_ONEPER_LINE,[],59,
200675,2,Repair an existing deck,Repair an existing deck,TRUE,FALSE,RADIO_ONEPER_LINE,[],59,
8411,1,Built-in benches,Built-in benches,TRUE,FALSE,CHECK_BOX,[],60,
8412,2,Pergola/Arbor/Patio Cover,Pergola/Arbor/Patio Cover,TRUE,FALSE,CHECK_BOX,[],60,
8413,3,Custom railings,Custom railings,TRUE,FALSE,CHECK_BOX,[],60,
8414,4,Planters/Storage boxes,Planters/Storage boxes,TRUE,FALSE,CHECK_BOX,[],60,
8415,5,Multi-level deck,Multi-level deck,TRUE,FALSE,CHECK_BOX,[],60,
8416,6,Screened-in deck,Screened-in deck,TRUE,FALSE,CHECK_BOX,[],60,
8417,7,Electrical features,Electrical features,TRUE,FALSE,CHECK_BOX,[],60,
8418,8,Hot tub/Spa,Hot tub/Spa,TRUE,FALSE,CHECK_BOX,[],60,
8419,9,Waterproof to protect area below,Waterproof to protect area below,TRUE,FALSE,CHECK_BOX,[],60,
8420,10,Built-in barbeque,Built-in barbeque,TRUE,FALSE,CHECK_BOX,[],60,
9981,1,Small (less than 150 sq ft),Small (less than 150 sq ft),TRUE,FALSE,DROP_LIST,[],61,
9982,2,Medium (150 - 300 sq ft),Medium (150 - 300 sq ft),TRUE,FALSE,DROP_LIST,[],61,
9983,3,Large (more than 300 sq ft),Large (more than 300 sq ft),TRUE,FALSE,DROP_LIST,[],61,
4939,15,Propane,Propane,TRUE,FALSE,CHECK_BOX,[],377,
589,1,Above ground,Above ground,TRUE,FALSE,CHECK_BOX,[],820,
5914,2,Spa/hot tub,Spa/hot tub,TRUE,FALSE,RADIO_BUTTON,[],71,
3185,3,In ground,In ground,TRUE,FALSE,RADIO_BUTTON,[],68,
4041,1,Natural-gas fired,Natural-gas fired,TRUE,FALSE,CHECK_BOX,[],69,
4943,2,Propane-gas fired,Propane-gas fired,TRUE,FALSE,CHECK_BOX,[],69,
2948,4,Heat pump,Heat pump,TRUE,FALSE,RADIO_BUTTON,[],595,
5873,5,Solar heater,Solar heater,TRUE,FALSE,CHECK_BOX,[],69,
2835,6,Want recommendation,Want recommendation,TRUE,FALSE,CHECK_BOX,[],69,
3201,1,Indoor,Indoor,TRUE,FALSE,RADIO_ONEPER_LINE,[],70,
4470,2,Outdoor,Outdoor,TRUE,FALSE,RADIO_ONEPER_LINE,[],70,
3182,1,In ground,In ground,TRUE,FALSE,RADIO_BUTTON,[],71,
4340,3,Oil,Oil,TRUE,FALSE,RADIO_BUTTON,[],72,
2168,4,Electric immersion,Electric immersion,TRUE,FALSE,RADIO_BUTTON,[],72,
5870,7,Solar blanket,Solar blanket,TRUE,FALSE,RADIO_BUTTON,[],72,
11530,8,Unsure,Unsure,TRUE,FALSE,RADIO_BUTTON,[],72,
2957,1,Heater won't turn on,Heater won't turn on,TRUE,FALSE,CHECK_BOX,[],73,
4687,2,Pilot light won't stay lit,Pilot light won't stay lit,TRUE,FALSE,CHECK_BOX,[],73,
2954,3,Heater leaking,Heater leaking,TRUE,FALSE,CHECK_BOX,[],73,
2952,4,Heater cycles on and off,Heater cycles on and off,TRUE,FALSE,CHECK_BOX,[],73,
2956,5,Heater won't shut off,Heater won't shut off,TRUE,FALSE,CHECK_BOX,[],73,
6886,6,Water not heating to desired temperature,Water not heating to desired temperature,TRUE,FALSE,CHECK_BOX,[],73,
4072,12,Need regular maintenance,Need regular maintenance,TRUE,FALSE,CHECK_BOX,[],73,
11220,1,Trees,Trees,TRUE,FALSE,RADIO_ONEPER_LINE,[],74,
11221,2,Shrubs or bushes,Shrubs or bushes,TRUE,FALSE,RADIO_ONEPER_LINE,[],74,
11222,3,Both trees and shrubs,Both trees and shrubs,TRUE,FALSE,RADIO_ONEPER_LINE,[],74,
11223,1,Trimming or thinning,Trimming or thinning,TRUE,FALSE,RADIO_ONEPER_LINE,[],75,
202525,2,Removal,Removal,TRUE,FALSE,RADIO_ONEPER_LINE,[],75,
1085,3,Both,Both,TRUE,FALSE,RADIO_BUTTON,[],736,
11216,1,1,1,TRUE,FALSE,DROP_LIST,[],76,
11217,2,3-Feb,3-Feb,TRUE,FALSE,DROP_LIST,[],76,
11218,3,5-Apr,5-Apr,TRUE,FALSE,DROP_LIST,[],76,
11219,4,More than 5,More than 5,TRUE,FALSE,DROP_LIST,[],76,
9512,2,Walls and ceilings,Walls and ceilings,TRUE,FALSE,RADIO_BUTTON,[],360,
200401,1,Up to $1000,Up to $1000,TRUE,FALSE,DROP_LIST,[],81,
200402,2,$1000 - $5000,$1000 - $5000,TRUE,FALSE,DROP_LIST,[],81,
200403,3,"$5000 - $10,000","$5000 - $10,000",TRUE,FALSE,DROP_LIST,[],81,
3915,4,"More than $10,000","More than $10,000",TRUE,FALSE,DROP_LIST,[],81,
200480,6,I don't know,I don't know,TRUE,FALSE,DROP_LIST,[],81,
20655,2,1 - 3 months,1 - 3 months,TRUE,FALSE,DROP_LIST,[],5,
433,3,3 - 6 months,3 - 6 months,TRUE,FALSE,DROP_LIST,[],5,
200406,4,6 - 12 months,6 - 12 months,TRUE,FALSE,DROP_LIST,[],5,
2315,2,Exterior,Exterior,TRUE,FALSE,RADIO_BUTTON,[],1182,
3315,1,Interior,Interior,TRUE,FALSE,RADIO_BUTTON,[],1182,
11481,1,I plan to maintain existing kitchen floorplan,I plan to maintain existing kitchen floorplan,TRUE,FALSE,RADIO_ONEPER_LINE,[],88,
11482,2,I am considering changes to kitchen floorplan,I am considering changes to kitchen floorplan,TRUE,FALSE,RADIO_ONEPER_LINE,[],88,
11483,1,Yes - I plan to move or update the cabinets,Yes - I plan to move or update the cabinets,TRUE,FALSE,RADIO_ONEPER_LINE,[],89,
11484,2,No - I do not plan to move or update the cabinets,No - I do not plan to move or update the cabinets,TRUE,FALSE,RADIO_ONEPER_LINE,[],89,
11485,1,Yes - I plan to move or update some or all appliances,Yes - I plan to move or update some or all appliances,TRUE,FALSE,RADIO_ONEPER_LINE,[],90,
11486,2,No - I do not plan to move or update the appliances,No - I do not plan to move or update the appliances,TRUE,FALSE,RADIO_ONEPER_LINE,[],90,
11487,1,Yes - I plan to update the countertops,Yes - I plan to update the countertops,TRUE,FALSE,RADIO_ONEPER_LINE,[],91,
11488,2,No - I do not plan to update the countertops,No - I do not plan to update the countertops,TRUE,FALSE,RADIO_ONEPER_LINE,[],91,
11489,1,Yes - I plan to update the sinks,Yes - I plan to update the sinks,TRUE,FALSE,RADIO_ONEPER_LINE,[],92,
11490,2,No - I do not plan to update the sinks,No - I do not plan to update the sinks,TRUE,FALSE,RADIO_ONEPER_LINE,[],92,
11491,1,Yes - I plan to update the flooring,Yes - I plan to update the flooring,TRUE,FALSE,RADIO_ONEPER_LINE,[],93,
11492,2,No - I do not plan to update the flooring,No - I do not plan to update the flooring,TRUE,FALSE,RADIO_ONEPER_LINE,[],93,
11493,1,Yes - I plan to update the lighting,Yes - I plan to update the lighting,TRUE,FALSE,RADIO_ONEPER_LINE,[],94,
11494,2,No - I do not plan to update the lighting,No - I do not plan to update the lighting,TRUE,FALSE,RADIO_ONEPER_LINE,[],94,
200965,1,"Enclose existing patio or porch with roof, walls or windows","Enclose existing patio or porch with roof, walls or windows",TRUE,FALSE,RADIO_BUTTON,[],59,
200966,2,Build a new sunroom or enclosed patio or porch,Build a new sunroom or enclosed patio or porch,TRUE,FALSE,RADIO_BUTTON,[],59,
200967,3,Screen in existing covered porch or patio,Screen in existing covered porch or patio,TRUE,FALSE,RADIO_BUTTON,[],59,
200968,4,Add a metal awning to existing patio or porch,Add a metal awning to existing patio or porch,TRUE,FALSE,RADIO_BUTTON,[],59,
200969,5,Add a fabric awning to existing patio or porch,Add a fabric awning to existing patio or porch,TRUE,FALSE,RADIO_BUTTON,[],59,
200970,6,"Repair existing sunroom, porch or patio","Repair existing sunroom, porch or patio",TRUE,FALSE,RADIO_BUTTON,[],59,
827,1,Arch,Arch,TRUE,FALSE,CHECK_BOX,[],96,
4990,2,Quonset,Quonset,TRUE,FALSE,CHECK_BOX,[],96,
2703,3,Gabled,Gabled,TRUE,FALSE,CHECK_BOX,[],96,
875,4,Atrium,Atrium,TRUE,FALSE,CHECK_BOX,[],96,
3520,5,Lean-to,Lean-to,TRUE,FALSE,CHECK_BOX,[],96,
4499,6,Oval,Oval,TRUE,FALSE,CHECK_BOX,[],96,
5436,7,Round,Round,TRUE,FALSE,CHECK_BOX,[],96,
3279,8,Installed against house,Installed against house,TRUE,FALSE,CHECK_BOX,[],96,
2638,9,Freestanding,Freestanding,TRUE,FALSE,CHECK_BOX,[],96,
4809,2,Portable,Portable,TRUE,FALSE,CHECK_BOX,[],762,
1021,1,Benches,Benches,TRUE,FALSE,CHECK_BOX,[],97,
5610,2,Shade cloth,Shade cloth,TRUE,FALSE,CHECK_BOX,[],97,
3879,3,Misting system,Misting system,TRUE,FALSE,CHECK_BOX,[],97,
2958,4,Heating,Heating,TRUE,FALSE,CHECK_BOX,[],97,
3304,9,Insulation,Insulation,TRUE,FALSE,CHECK_BOX,[],371,
6249,7,Tables,Tables,TRUE,FALSE,CHECK_BOX,[],97,
904,8,Automatic window openers,Automatic window openers,TRUE,FALSE,CHECK_BOX,[],97,
1289,8,Ceiling Fan,Ceiling Fan,TRUE,FALSE,CHECK_BOX,[],377,
3616,10,Line voltage thermostat,Line voltage thermostat,TRUE,FALSE,CHECK_BOX,[],97,
2999,11,Hi-low recording thermometer,Hi-low recording thermometer,TRUE,FALSE,CHECK_BOX,[],97,
2254,12,Eshaust fan w/louvers,Eshaust fan w/louvers,TRUE,FALSE,CHECK_BOX,[],97,
2817,13,Glass storm door,Glass storm door,TRUE,FALSE,CHECK_BOX,[],97,
4745,14,Plumbing/water,Plumbing/water,TRUE,FALSE,CHECK_BOX,[],97,
2892,3,Gutters,Gutters,TRUE,FALSE,CHECK_BOX,[],1439,
5130,1,Remodel to existing structure,Remodel to existing structure,TRUE,FALSE,RADIO_BUTTON,[],99,
4132,2,New Construction,New Construction,TRUE,FALSE,RADIO_BUTTON,[],99,
4514,1,Overhead glass,Overhead glass,TRUE,FALSE,RADIO_BUTTON,[],100,
4584,2,Partial overhead glass,Partial overhead glass,TRUE,FALSE,RADIO_BUTTON,[],100,
5416,3,Roofing (no overhead glass),Roofing (no overhead glass),TRUE,FALSE,RADIO_BUTTON,[],100,
3429,1,Knee walls,Knee walls,TRUE,FALSE,CHECK_BOX,[],101,
4430,2,Operable windows,Operable windows,TRUE,FALSE,CHECK_BOX,[],101,
5795,3,Sliding glass door,Sliding glass door,TRUE,FALSE,CHECK_BOX,[],101,
4498,4,Outside shade screens,Outside shade screens,TRUE,FALSE,CHECK_BOX,[],101,
3786,5,Mechanical exhaust fan,Mechanical exhaust fan,TRUE,FALSE,CHECK_BOX,[],101,
6991,6,Window glazing,Window glazing,TRUE,FALSE,CHECK_BOX,[],101,
5504,7,Screened walls,Screened walls,TRUE,FALSE,CHECK_BOX,[],101,
2649,8,French door(s),French door(s),TRUE,FALSE,CHECK_BOX,[],101,
7002,9,Window tinting,Window tinting,TRUE,FALSE,CHECK_BOX,[],101,
201194,1,Design and build,Design and build,TRUE,FALSE,RADIO_ONEPER_LINE,[],102,
201195,2,Build - Use existing architectural drawings,Build - Use existing architectural drawings,TRUE,FALSE,RADIO_ONEPER_LINE,[],102,
201196,3,Design - Create architectural drawings,Design - Create architectural drawings,TRUE,FALSE,RADIO_ONEPER_LINE,[],102,
2867,1,Ground level addition,Ground level addition,TRUE,FALSE,RADIO_BUTTON,[],103,
5126,2,Remodel existing space,Remodel existing space,TRUE,FALSE,RADIO_BUTTON,[],103,
1896,3,Detached addition,Detached addition,TRUE,FALSE,RADIO_BUTTON,[],103,
3412,3,Kitchen,Kitchen,TRUE,FALSE,CHECK_BOX,[],350,
1005,8,Bedroom(s),Bedroom(s),TRUE,FALSE,CHECK_BOX,[],350,
2728,4,Garage/Workshop,Garage/Workshop,TRUE,FALSE,CHECK_BOX,[],104,
3633,5,Living/Family room,Living/Family room,TRUE,FALSE,CHECK_BOX,[],104,
3480,6,Laundry/Mud room,Laundry/Mud room,TRUE,FALSE,CHECK_BOX,[],104,
1846,7,Deck/Porch,Deck/Porch,TRUE,FALSE,CHECK_BOX,[],104,
200381,9,Office(s),Office(s),TRUE,FALSE,CHECK_BOX,[],104,
200380,10,Common area(s),Common area(s),TRUE,FALSE,CHECK_BOX,[],104,
17573,1,Remodel / update the entire home,Remodel / update the entire home,TRUE,FALSE,CHECK_BOX,[],107,
17574,2,Remodel / update a few rooms,Remodel / update a few rooms,TRUE,FALSE,CHECK_BOX,[],107,
17575,3,Reconfigure the current floor plan,Reconfigure the current floor plan,TRUE,FALSE,CHECK_BOX,[],107,
17576,4,Remodel as part of home addition,Remodel as part of home addition,TRUE,FALSE,CHECK_BOX,[],107,
986,9,Bathroom(s),Bathroom(s),TRUE,FALSE,CHECK_BOX,[],350,
